grid_id,district,deficit_class,n_required_categories_missing_15min,food_missing,healthcare_missing,education_missing,A_food_groceries_access_15min,B_healthcare_access_15min,C_education_access_15min,cycling_required_accessible_count,n_still_missing_with_cycling,closure_status
GRID_16193,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16194,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16199,Çekmeköy,EDUCATION_DEFICIT,1,False,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16200,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16201,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16202,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16203,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16204,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16205,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16206,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16207,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16208,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16209,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16210,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16211,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16212,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16213,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16214,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16215,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16216,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16217,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16218,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16219,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16220,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16221,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16222,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16223,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16224,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16225,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16226,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16227,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16228,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16229,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16230,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16231,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16232,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16233,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16234,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16235,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16236,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16237,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16238,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16239,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16240,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16241,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16242,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16243,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16244,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16246,Kartal,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16250,Kartal,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16256,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16257,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16258,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16259,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16260,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16261,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16262,Maltepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16263,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16264,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16267,Sancaktepe,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16268,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16269,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16270,Sancaktepe,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16271,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16275,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16276,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16277,Çekmeköy,MULTI_SERVICE_DEFICIT,2,True,False,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16278,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16279,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16280,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16281,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16282,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16283,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16284,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16285,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16286,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16287,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16288,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16289,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16290,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16291,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16292,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16293,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16294,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16295,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16296,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16297,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16298,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16299,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16300,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16301,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16302,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16303,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16304,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16305,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16306,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16307,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16308,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16309,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16310,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16311,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16312,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16313,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16314,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16315,Beykoz,MULTI_SERVICE_DEFICIT,2,True,True,False,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16316,Beykoz,MULTI_SERVICE_DEFICIT,2,True,True,False,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16317,Beykoz,MULTI_SERVICE_DEFICIT,2,True,True,False,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16318,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16319,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16320,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16321,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16322,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16323,Kartal,MULTI_SERVICE_DEFICIT,2,True,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16324,Kartal,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16338,Maltepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16339,Maltepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16340,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16341,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16342,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16343,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16347,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16348,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16349,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16358,Çekmeköy,MULTI_SERVICE_DEFICIT,2,True,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16359,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16360,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16361,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16362,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16363,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16364,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16365,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16366,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16367,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16368,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,False,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16369,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16370,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16371,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16372,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16373,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16374,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16375,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16376,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16377,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16378,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16379,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16380,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16381,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16382,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16383,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16384,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16385,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16386,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16387,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16388,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16389,Beykoz,MULTI_SERVICE_DEFICIT,2,True,True,False,False,False,True,1,2,UNCHANGED_BY_CYCLING
GRID_16390,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16391,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16392,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16393,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16394,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16395,Beykoz,MULTI_SERVICE_DEFICIT,2,True,True,False,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16396,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16397,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16398,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16399,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16400,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16401,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16417,Kartal,MULTI_SERVICE_DEFICIT,2,False,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16418,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16421,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16422,Sancaktepe,MULTI_SERVICE_DEFICIT,2,True,True,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16426,Sancaktepe,FOOD_DEFICIT,1,True,False,False,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16427,Sancaktepe,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16438,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16439,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16440,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16441,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16442,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16443,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16444,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16445,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,True,True,3,0,FULLY_CLOSED_BY_CYCLING
GRID_16446,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,True,False,True,2,1,PARTIALLY_CLOSED_BY_CYCLING
GRID_16447,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16448,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16449,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16450,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16451,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16452,Çekmeköy,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16453,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16454,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16455,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16456,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16457,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16458,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16459,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16460,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16461,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
GRID_16462,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16463,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16464,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,False,0,3,UNCHANGED_BY_CYCLING
GRID_16465,Beykoz,MULTI_SERVICE_DEFICIT,3,True,True,True,False,False,True,1,2,PARTIALLY_CLOSED_BY_CYCLING
